position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b,flowgofluxviscousheating
750.0,734.7439049331467,0.95,185.43108684144605,4781234.2983566625,231455.27445371976,720.6203605786384,1136321.182658761,6171763.4949535355,304.5715923021479,0.11322440695926786,1420.4047548053313,204.35382215775806,13.085629505889083,756.0000000000001,1.77878490824034,713.3825619639997,0.9866424013052196,1.4634029870811029e-05,-0.0030378678080031822,0.004817204301075269,376.764447884881,0.3242228046063134,0.01788857763539068,1593.8795491891542,2.9419999999999975,13.085629505889083,390.2888270014178,22752.739484392325
760.0,732.9587344207832,0.95,185.44235069202838,4970895.5590656,242978.12724031752,719.3399616156775,1189374.9671539613,6424981.021856633,319.74950153571274,0.11337074725797597,1420.3743761272513,204.9163499535356,13.133883216615283,756.0000000000001,1.694349324279652,712.4820306013041,0.9872724087796108,1.5234440572799655e-05,-0.0031625066367642137,0.004817204301075269,382.38626306538674,0.3215034589818816,0.017129883009548746,1593.8795491891542,2.9419999999999975,13.133883216615283,373.7374590426921,21732.36839675469
770.0,723.4644917534861,0.95,186.23242059476914,8315343.24083419,428194.1383165357,714.962856184666,2074579.8162952005,10830483.958390964,563.5139021998531,0.11352309166370396,1420.3427510608835,205.50403227639413,13.184239266573192,756.0000000000001,0.9614090260255014,711.550757858909,0.9927580976307269,2.5680443829713905e-05,-0.005330984991436145,0.004817204301075269,388.2882337255701,0.3075154253023914,0.010139141223610657,1593.8795491891542,2.9419999999999975,13.184239266573192,221.2214335873385,12366.762945036882
780.0,727.2714012408927,0.95,185.53654372795583,5805943.180599164,292738.8655677826,715.4837363063441,1420173.9854659261,7537031.233413782,385.28320432596917,0.1137798961020011,1420.2894412109692,206.49949563532917,13.269407038630668,756.0000000000001,1.4061535664747735,709.9434579536448,0.9894257833341296,1.7871251919682217e-05,-0.003709880420826888,0.004817204301075269,398.6896338885583,0.31299969509643977,0.014482742133048947,1593.8795491891542,2.9419999999999975,13.269407038630668,315.9869063932902,18175.201780908752
790.0,716.5209515374681,0.95,186.68588912886392,12743741.145944167,681946.1972301535,710.601577077343,3270291.824904405,16703807.092884071,897.5831710393626,0.11395860862119792,1420.252342406761,207.19583614165214,13.328886306391576,756.0000000000001,0.6035845694816752,708.8684794374001,0.995447295775203,3.960683395489881e-05,-0.008221954370101762,0.004817204301075269,405.80123267720984,0.297758687326551,0.006758612995422841,1593.8795491891542,2.9419999999999975,13.328886306391576,147.46458873908918,7827.924805347364
800.0,726.4284693166167,0.95,185.0581223052849,5058694.524881408,256200.865402009,712.9826096859728,1235783.054425175,6571668.121602814,337.25652889009524,0.1143546769607469,1420.17012286306,208.74966928281955,13.461322374315875,756.0000000000001,1.6063954451785898,706.4354767652665,0.9879290954330762,1.558225419221386e-05,-0.003234709017580109,0.004817204301075269,422.36891930410195,0.3117733099391279,0.016597732120615678,1593.8795491891542,2.9419999999999975,13.461322374315875,362.1281465588596,20989.676894221313
810.0,719.6168740135925,0.95,185.51033298207247,7051443.795632485,370821.1913057963,709.7351592185105,1774906.6902292354,9211715.493873296,488.16431697648073,0.11451049950266903,1420.1377757728842,209.36500913400934,13.513659026922596,756.0000000000001,1.1098053115010704,705.5458927490209,0.9916449707402767,2.1842139577931036e-05,-0.004534194153454433,0.004817204301075269,428.59403655652807,0.30192436529284983,0.011787604702119302,1593.8795491891542,2.9419999999999975,13.513659026922596,257.1869790488087,14543.816705777728
820.0,720.4752206545892,0.95,185.21355161934568,6160885.700342355,322424.7482789693,709.284637575864,1541699.9574269573,8041805.313867704,424.482990901858,0.11472892089844834,1420.0924338313496,210.23140567868074,13.587243066740582,756.0000000000001,1.2762993181770363,704.2808835003912,0.990397577688968,1.9068134946294283e-05,-0.00395834051340484,0.004817204301075269,437.6046259782659,0.30312163790226826,0.013473767292471024,1593.8795491891542,2.9419999999999975,13.587243066740582,293.9743054925318,16794.90781942245
830.0,719.801701681485,0.95,185.0945653125279,6012347.015607298,315811.10851899686,708.348669616043,1506772.0413786618,7852137.726449533,415.80135338038826,0.11491960224791128,1420.0528504262156,210.99146708269086,13.651693999637828,756.0000000000001,1.3029475432470863,703.2018904191809,0.9901980717139909,1.8618409168229114e-05,-0.00386498226036899,0.004817204301075269,445.4397786400124,0.3021521484504807,0.01378635576150321,1593.8795491891542,2.9419999999999975,13.651693999637828,300.7940182121807,17207.56094457623
840.0,712.662839592104,0.95,185.620640518953,9315633.406794693,509195.814330401,704.9371598575731,2409615.62941347,12245154.313777175,670.454437628964,0.11510578633959358,1420.014200603612,211.7369490725677,13.714816033255582,756.0000000000001,0.8080599090099688,702.1632109023865,0.9939096886798988,2.9034805715907425e-05,-0.006027314579418282,0.004817204301075269,453.1146847034437,0.29222587623715174,0.008937656566537763,1593.8795491891542,2.9419999999999975,13.714816033255582,195.00751671982286,10709.463238609833
850.0,717.3523527093081,0.95,184.86875407053134,5921270.028371793,315248.61087871884,705.7199020342293,1494793.9718419025,7748704.64719847,415.12424095553746,0.11539613439675266,1419.9539274578178,212.906146655812,13.813630422342456,756.0000000000001,1.3050727912654403,700.5248997039142,0.9901821624531352,1.8373156288298172e-05,-0.003814070390204754,0.004817204301075269,465.49000476139827,0.2986583694136431,0.013935232346698325,1593.8795491891542,2.9419999999999975,13.813630422342456,304.0420341349284,17392.036106055384
860.0,707.0782470136802,0.95,185.81420479142244,12808198.09980764,722372.0642708129,701.170301848558,3387653.1634111465,16925839.41987701,951.2867893057316,0.11557986595963564,1419.9157867539159,213.65022093812183,13.87639804933012,756.0000000000001,0.5695100131277795,699.5322018605,0.9957037596596284,4.013330061360295e-05,-0.00833124320773454,0.004817204301075269,473.152412610928,0.2846835857164573,0.006637661678259635,1593.8795491891542,2.9419999999999975,13.87639804933012,144.82561948248284,7616.0923874112195
870.0,710.2507903813677,0.95,184.9505263605721,7587154.015017498,420260.7809630435,700.9696618430816,1970149.553807285,9990753.984046549,553.5098237174948,0.11598119896577166,1419.8324743218386,215.28697875006836,14.014147433917474,756.0000000000001,0.978785431895609,697.3166936290655,0.9926276919050068,2.3689338120945315e-05,-0.004917652779571237,0.004817204301075269,490.71136639486497,0.2887996139859165,0.010810569386852877,1593.8795491891542,2.9419999999999975,14.014147433917474,235.87047445584324,13189.63425872012
880.0,713.045727817809,0.95,184.50683497577597,5846749.716968205,318785.68673043756,701.2500500504074,1495583.4814461442,7678584.314852499,419.8926865804078,0.11621809234698112,1419.783297794043,216.26052979915139,14.095871301968021,756.0000000000001,1.2902519362219091,696.0637936388653,0.990293114286856,1.820689213398617e-05,-0.003779555733171236,0.004817204301075269,500.92811020217016,0.2925947461669683,0.014009408839908083,1593.8795491891542,2.9419999999999975,14.095871301968021,305.66032795146737,17465.429707712843
890.0,701.6803089259697,0.95,185.56983775020132,14645736.516880421,851495.8070707943,696.3752921479966,3947306.6136776884,19451100.054520898,1121.624263853857,0.11640016126832098,1419.7455022367112,217.01254884515083,14.158891554488786,756.0000000000001,0.4830203565713701,695.1302725049436,0.9963550252113682,4.61210121630132e-05,-0.009574227971339793,0.004817204301075269,508.6785345334692,0.27747282051672795,0.005868320543980534,1593.8795491891542,2.9419999999999975,14.158891554488786,128.03974684814315,6561.116891995119
900.0,701.5312716513522,0.95,184.98487980911466,10923293.469919816,635520.5585271368,694.7754473909929,2934848.7276288583,14502530.057615409,837.2570197824892,0.1168613713899511,1419.6497599569977,218.93235650518562,14.319349902253954,756.0000000000001,0.6470741230769687,692.7047126871236,0.9951200653893035,3.438732839309431e-05,-0.007138440938745024,0.004817204301075269,529.3815957273765,0.27714602463451016,0.007602828754612499,1593.8795491891542,2.9419999999999975,14.319349902253954,165.88399880433084,8867.301539597463
910.0,709.3703775689546,0.95,183.99372903255343,5390815.010137211,299970.41211997776,696.609213223388,1391748.9671654978,7101442.686592085,395.23515705943277,0.11720524467388205,1419.5783755476102,220.37770968910468,14.439750877540618,756.0000000000001,1.3707468634535545,690.9551637141165,0.989690663008171,1.683841652169847e-05,-0.0034954748582990123,0.004817204301075269,544.8357757716162,0.28748467189764776,0.015110537064991308,1593.8795491891542,2.9419999999999975,14.439750877540618,329.6832210698022,18908.297169398138
920.0,699.1496625946504,0.95,184.72380324730895,10687983.098938214,630242.7387554612,692.2640796200508,2892752.2138471673,14220006.240474274,830.4404298897713,0.11737362883909903,1419.5434207990272,221.08984771975994,14.498946429946999,756.0000000000001,0.6523855683877314,690.1464440870403,0.9950801076164661,3.371742877969539e-05,-0.006999376956499267,0.004817204301075269,552.1310687732762,0.2739775508475458,0.007735299244838868,1593.8795491891542,2.9419999999999975,14.498946429946999,168.7742783065828,9028.188933431777
930.0,699.3755398581229,0.95,184.37357080913756,8872953.065022577,522482.92284214124,691.2808551955893,2392496.4480760195,11798892.133752057,688.5250788426372,0.11771080312689598,1419.4734270294623,222.5245954800995,14.617953339193809,756.0000000000001,0.7868520240053765,688.4814759310335,0.9940690565966264,2.7976661787022156e-05,-0.005807655237038081,0.004817204301075269,567.4594274687535,0.2741859166793303,0.009186365984946954,1593.8795491891542,2.9419999999999975,14.617953339193809,200.43386756128137,10959.697811319676
940.0,691.5516859765065,0.95,185.2337854961983,21392458.11182652,1317555.0164102772,687.5768388741982,5977610.437430839,28691992.720558204,1736.4226744556058,0.11799056974476621,1419.4153504770918,223.7239952677811,14.717177931289019,756.0000000000001,0.3120020026435341,687.134791005148,0.9976440444898454,6.803233449711158e-05,-0.014122783723730752,0.004817204301075269,580.1682973641325,0.26438020828233016,0.0042655846918741415,1593.8795491891542,2.9419999999999975,14.717177931289019,93.07021633919773,4369.154890565547
950.0,698.7009064478469,0.95,183.64727179275857,6569687.44743661,388231.8950269278,688.0678005485179,1763945.7670162215,8736885.143310275,511.7676357871305,0.11867089308973733,1419.2741226398546,226.67488571014903,14.960289530113219,756.0000000000001,1.0586197992620587,683.8653604849378,0.9920287743840375,2.0716256912565027e-05,-0.0043004729751530075,0.004817204301075269,612.2193736882326,0.2731539502613031,0.012242437505189024,1593.8795491891542,2.9419999999999975,14.960289530113219,267.11022825771545,15020.033830516477
960.0,695.879695916779,0.95,183.70062173442852,7475510.625009926,448938.6810266403,686.4306173962095,2031448.3422385084,9968937.810285768,591.8307671687011,0.11887805565886297,1419.231117910103,227.58320169393374,15.03483273926603,756.0000000000001,0.9154092384510317,682.9343895397396,0.9931033976294585,2.3637609220649135e-05,-0.004906914414107968,0.004817204301075269,621.665635705031,0.2695100872177779,0.010768856017730212,1593.8795491891542,2.9419999999999975,15.03483273926603,234.9603863060842,13040.162010691962
970.0,693.2450632346417,0.95,183.72562367975846,8458114.098443162,515675.18736870517,684.7870356304669,2323855.871166414,11309048.829692857,679.8603805763344,0.11911443175106946,1419.1820487659618,228.62522956651517,15.120181878449428,756.0000000000001,0.7968803115229645,681.8752527051871,0.9939936952474218,2.6815181514895647e-05,-0.0055665443769761045,0.004817204301075269,632.5897116045937,0.26615217703386745,0.009552361529090165,1593.8795491891542,2.9419999999999975,15.120181878449428,208.41914857792176,11403.672714576544
980.0,693.8701775116559,0.95,183.4733288387771,7326191.808058557,445018.2403862142,684.2408800692339,2002820.9371568875,9787312.857574439,586.7576125778522,0.11938258356621842,1419.126383322192,229.81464430048842,15.21738446963306,756.0000000000001,0.9233239420373223,680.6809217849554,0.9930439769073882,2.3206953544125642e-05,-0.004817514909829653,0.004817204301075269,645.1386475682498,0.2668876114420494,0.010961889433000785,1593.8795491891542,2.9419999999999975,15.21738446963306,239.1719204798404,13281.871972780558
990.0,690.1324496076488,0.95,183.5891170009986,9141810.535330946,567391.0084142128,682.233903225224,2540649.3215389233,12260314.319125272,748.162195315366,0.11961465310165968,1419.0782081730936,230.85032974876958,15.301834264337593,756.0000000000001,0.7241308839955809,679.6686782320669,0.9945405278992503,2.907075200116076e-05,-0.006034776643098104,0.004817204301075269,655.9690826352046,0.2621980887169509,0.008862432875776807,1593.8795491891542,2.9419999999999975,15.301834264337593,193.36628119683593,10463.453841191138
1000.0,685.4310381326538,0.95,183.8063811142347,13435138.045773273,856892.8426165616,679.7373939209217,3812710.16496415,18111707.958725326,1130.005098008496,0.11990536062167129,1419.0178604066625,232.1560423042193,15.408050850598762,756.0000000000001,0.4794379714043707,678.4019598944018,0.9963820096923978,4.294514452734837e-05,-0.008914951877329014,0.004817204301075269,669.7787408351454,0.25644998659405255,0.006256656302549273,1593.8795491891542,2.9419999999999975,15.408050850598762,136.51266225438752,6966.905371340537
1010.0,687.3882780120551,0.95,183.25464226821322,8797798.62940934,554683.220087419,679.2136437291646,2465037.169423168,11828370.44144794,731.5750162765057,0.12033481206694477,1418.9287108878893,234.10205000683214,15.565834666241438,756.0000000000001,0.7405492804049288,676.5374166478728,0.9944170901297671,2.804655857352657e-05,-0.0058221650610222565,0.004817204301075269,690.636496366498,0.25869600878032506,0.009170308955828606,1593.8795491891542,2.9419999999999975,15.565834666241438,200.08353510581017,10851.422528012787
1020.0,686.6043111801392,0.95,183.10818826069118,8490461.170384973,537706.7863797303,678.1655795319023,2383320.873372447,11422743.14093136,709.2486402579169,0.12061527765268003,1418.8704892372791,235.38408364458348,15.669443909575806,756.0000000000001,0.7638609665416881,675.3600890306159,0.9942418531362328,2.7084765070416847e-05,-0.0056225070347070685,0.004817204301075269,704.1399866332525,0.2576888194751269,0.009478359568805607,1593.8795491891542,2.9419999999999975,15.669443909575806,206.8045780001484,11254.310794209963
1030.0,690.3133083011343,0.95,182.6753091923267,6028654.007989048,373626.69658833306,678.7641704178257,1658774.6798688204,8077336.43763003,492.8658316884939,0.12088612530338419,1418.814264166932,236.63058823100872,15.769924057690439,756.0000000000001,1.0992187265442328,674.240051062606,0.9917243398073663,1.9152383723310206e-05,-0.0039758296568478775,0.004817204301075269,717.2313742522248,0.2622183847414271,0.013239718639778585,1593.8795491891542,2.9419999999999975,15.769924057690439,288.8680695890594,16281.053183829526
1040.0,690.1227807358775,0.95,182.56480596695528,5826529.529186468,361476.6747996133,678.1950541569392,1602562.8984011665,7807459.4003015375,476.8676190813194,0.12107764914061729,1418.7745058703636,237.5170661497419,15.841228201202211,756.0000000000001,1.1360959104530934,673.4736976453885,0.9914478940179797,1.8512471220353727e-05,-0.0038429906774395013,0.004817204301075269,726.3287447377498,0.2619603595529028,0.01369961289767909,1593.8795491891542,2.9419999999999975,15.841228201202211,298.90156036980426,16890.29791428976
1050.0,687.5074381912979,0.95,182.60743450329267,6523466.218602565,410883.5387731512,676.7747664665208,1814991.0473520206,8764253.08989501,542.0784578696375,0.12126277385282083,1418.7360759635892,238.37791995032794,15.910348569798035,756.0000000000001,0.9994260867604484,672.7413019317344,0.9924728110382657,2.07811497666336e-05,-0.004313944036377064,0.004817204301075269,735.130818495776,0.2586880924067942,0.012227078607771474,1593.8795491891542,2.9419999999999975,15.910348569798035,266.77513861411825,14912.285167273125
1060.0,691.7998483812069,0.95,182.22327031040646,4923728.802755362,302477.5747154304,677.7896805885283,1339755.0311115836,6586299.316970944,399.0851886171201,0.12147058535048717,1418.6929365232254,239.34897592931088,15.98817245953665,756.0000000000001,1.3575230735650248,671.9193278811886,0.9897896091620536,1.5616946602290487e-05,-0.0032419107902076235,0.004817204301075269,745.136560923827,0.2640581220087763,0.016284445519882694,1593.8795491891542,2.9419999999999975,15.98817245953665,355.29349166439005,20337.908388567783
1070.0,675.5538344986415,0.95,183.45833917398372,21926123.908525925,1481225.2530971877,671.6608345828474,6456532.818269071,29868047.64740334,1954.4085154513584,0.12162675481651007,1418.6605174153233,240.0820143736441,16.046819127996745,756.0000000000001,0.27720271764200366,671.3212037213358,0.9979065418012916,7.082090909872077e-05,-0.014701661933439802,0.004817204301075269,752.5029182217098,0.24452043850821042,0.004202229240026748,1593.8795491891542,2.9419999999999975,16.046819127996745,91.68788048944096,4165.667511155976
1080.0,678.4017934322162,0.95,182.4995836098284,9501369.725620793,631013.1981708172,670.7581256329759,2744597.3326208084,12886893.24097558,832.7825269917931,0.12233496390749728,1418.5135007959889,243.44211434231502,16.314527174769385,756.0000000000001,0.6505508152563934,668.4741289453816,0.9950939102033478,3.055644967351575e-05,-0.006343191561689653,0.004817204301075269,788.5776006240469,0.24759410650708075,0.008520348342385919,1593.8795491891542,2.9419999999999975,16.314527174769385,185.90264427340625,9912.984563160173
1090.0,681.0597089120155,0.95,182.12396167974913,6935953.683525779,453443.2242080048,670.910002858046,1973242.4089449805,9376516.089643521,598.4925744365199,0.12264052840423244,1418.4500688803719,244.9102300982131,16.43092205562568,756.0000000000001,0.905219838986079,667.3003458299228,0.993179901177873,2.223290258160104e-05,-0.004615312366269858,0.004817204301075269,803.9491899995191,0.2506723390239156,0.011489327932953472,1593.8795491891542,2.9419999999999975,16.43092205562568,250.67933955925412,13876.77296475668
1100.0,674.6615225185566,0.95,182.41797251910646,11421588.916909683,775370.333040282,668.1422507980012,3349685.9149980936,15554795.466917057,1023.4722989936386,0.12286285743004845,1418.4039157567092,245.98547825200097,16.51594900081287,756.0000000000001,0.5293424672055124,666.4705661178643,0.9960061675951792,3.688238243143079e-05,-0.0076563874243818384,0.004817204301075269,814.9962302535207,0.24317106054621243,0.007216761924071354,1593.8795491891542,2.9419999999999975,16.51594900081287,157.46066452050667,8150.301968997295
1110.0,678.9231531807575,0.95,181.8861199103802,6877531.36903282,455223.83145858155,668.6911494950947,1969729.8661103586,9316467.005128212,600.9570541871009,0.12323168125436275,1418.3273518824653,247.78242712992073,16.657630092050486,756.0000000000001,0.901507600403535,665.0772984727071,0.9932077746898588,2.2090518626475343e-05,-0.00458575498272814,0.004817204301075269,833.8875919324573,0.248045578231068,0.011583401179635968,1593.8795491891542,2.9419999999999975,16.657630092050486,252.73178066318303,13981.938526451533
1120.0,679.7492461182584,0.95,181.70621891463983,6181777.139795942,407157.4861801933,668.4478475672109,1760733.0510145717,8365367.519601503,537.5411815752909,0.1234525864406275,1418.281494332638,248.8666588557206,16.742865835684178,756.0000000000001,1.007862040035918,664.2738411882494,0.9924095173023778,1.9835341756413563e-05,-0.0041176044271126365,0.004817204301075269,844.9801218185323,0.24899863187824017,0.012872326832233778,1593.8795491891542,2.9419999999999975,16.742865835684178,280.85265629238586,15699.842610796388
1130.0,674.116190948313,0.95,181.923927665085,8908030.17862455,606539.2996615589,666.0231454211072,2606170.2950618872,12131319.527293034,800.821976672698,0.12365093985819163,1418.2403182883668,249.84532478556156,16.819640849408003,756.0000000000001,0.6765140913299572,663.5640553160027,0.9948986099827721,2.8764889075856584e-05,-0.005971282776907728,0.004817204301075269,854.9021147131587,0.2423794165136373,0.009053022830094588,1593.8795491891542,2.9419999999999975,16.819640849408003,197.5245834374548,10579.753945037899
1140.0,669.3729523064745,0.95,182.08819383379603,13529361.678634256,947503.3726241267,663.7172467299564,4046417.9288304974,18530093.63007698,1251.117227451017,0.1239385887489502,1418.1806054605977,251.27324179772367,16.931384202723994,756.0000000000001,0.4330268499056387,662.5217587593015,0.9967316696722963,4.3937189737292944e-05,-0.009120889833857686,0.004817204301075269,869.6837728163048,0.23697541158550547,0.006243217267308916,1593.8795491891542,2.9419999999999975,16.931384202723994,136.2194425970849,6810.649988095879
1150.0,667.4337183775071,0.95,181.93730964815313,14204416.049039893,1006249.0725105442,662.0004714525719,4277994.201815229,19495127.623443127,1328.8750497693072,0.12437796064632313,1418.089396562259,253.4743300632218,17.102996067922632,756.0000000000001,0.40768870779825483,660.9283290661127,0.9969226182453081,4.622540708340733e-05,-0.009595899238296611,0.004817204301075269,892.7770290478275,0.23472838563740417,0.005998696639104511,1593.8795491891542,2.9419999999999975,17.102996067922632,130.8843638100605,6468.300077459403
1160.0,669.0455674940549,0.95,181.50014616322096,9551804.022316864,670058.423421401,661.4373150613009,2844778.1914629918,13076442.596110485,885.0258339258713,0.1248402147171572,1417.993437569876,255.81647038543156,17.28476007259355,756.0000000000001,0.6121486301282005,659.2803873122393,0.9953828483246815,3.1005895107921214e-05,-0.0064364916183854304,0.004817204301075269,917.3055475196918,0.23640537162157713,0.008503593181566772,1593.8795491891542,2.9419999999999975,17.28476007259355,185.5370778173042,9801.958909228317
