position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,flowgofluxviscousheating,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,1203.5414260322236,0.95,825.7428700283024,2147357.9206043696,49855.57963138727,1175.5367846702154,75470.98551883781,29041.3823627969,2301725.8681173916,18.999999999999996,0.05,1423.15,459.71369734064814,1.2771169812629664,975.8,11.998142442592679,1074.0323501074204,0.6849646627219673,4.49294634545082e-06,-0.005571253468359017,0.0008064516129032258,1.0,4.0106815618296,0.03996570062332699,1500.0077681729351,6.579999999999994,1.2771169812629664,2516.677266570695
10.0,1184.7760312135938,0.95,842.1538860800023,2132231.1561646624,52709.09600957801,1149.9185647148443,77438.34464219198,27499.283702316206,2289877.880518749,20.090122395437277,0.05004492946345451,1423.0942874653165,460.2783231880174,1.2803973746630573,975.8,11.347103911175502,1037.1742706298237,0.6883442670684891,4.469819189728403e-06,-0.005542575795263219,0.0008064516129032258,1.8334623503468843,3.7735310090650764,0.03784417240548949,1500.0077681729351,6.579999999999994,1.2803973746630573,2383.1482377963703
20.0,1173.924553520316,0.95,833.1502840098843,2057696.36310423,52766.70420429336,1134.0663346550375,76069.2904667628,27499.22707554607,2214031.584850832,20.114714860956493,0.0500896276553518,1423.0388617073638,460.8408042748665,1.2836663390672696,975.8,11.33323082057454,1013.3102956880117,0.6884164647900973,4.321767963621328e-06,-0.005358992274890447,0.0008064516129032258,2.714744488792028,3.6440817850205574,0.03784417240548949,1500.0077681729351,6.579999999999994,1.2836663390672696,2383.1482377963703
30.0,1162.0970963367647,0.95,961.8638233924868,2369200.697333126,63258.16544324515,1118.7633473585101,89511.18453140321,22962.636205722905,2544932.6835134975,24.11712439434591,0.05013284533498801,1422.985271784615,461.3853780088305,1.2868322067264022,975.8,9.452399991049745,996.198907041169,0.6982750381387147,4.967683666501312e-06,-0.006159927746461627,0.0008064516129032258,3.597105411137828,3.4935660585312576,0.03160379627240344,1500.0077681729351,6.579999999999994,1.2868322067264022,1990.318915044695
40.0,1154.1697287934016,0.95,997.1481847349838,2420838.591740442,66421.4374336256,1107.2469477352238,92661.92295808304,21895.580032213948,2601817.5321643646,25.326807620281812,0.050182522171653025,1422.9236725071503,462.0122216650445,1.290477529126912,975.8,9.000925415752192,980.5231005830836,0.7006624259775168,5.078722333789036e-06,-0.006297615693898405,0.0008064516129032258,4.655037789102024,3.4010621494710023,0.03013624796928974,1500.0077681729351,6.579999999999994,1.290477529126912,1897.9254796912976
50.0,1147.7052645639606,0.95,1028.4124652073099,2465697.300139058,69179.07403421307,1097.6716654709571,95363.64183159979,21048.84212744743,2651288.858132318,26.382235963843076,0.05023330939499092,1422.8606963502114,462.65405108347176,1.2942112994154773,975.8,8.64084100838485,967.5095352662804,0.7025723944575564,5.175289877427116e-06,-0.006417359448009624,0.0008064516129032258,5.766034663101153,3.327082961034452,0.028971775130853784,1500.0077681729351,6.579999999999994,1.2942112994154773,1824.6100539932086
60.0,1142.1046588031945,0.95,1063.271771557332,2522833.4720034557,72169.80608651902,1089.332465210221,98447.640099976,20202.07429472017,2713652.992484671,27.52696355655805,0.05028506229376519,1422.7965227557313,463.30909951091496,1.2980233168589421,975.8,8.281505729495919,956.3882506145582,0.7044835796184522,5.297024056725708e-06,-0.006568309830339877,0.0008064516129032258,6.923329420671193,3.263729729583843,0.02780730229241782,1500.0077681729351,6.579999999999994,1.2980233168589421,1751.2921541296548
70.0,1137.1048819504715,0.95,1101.817796961588,2591150.528241971,75424.70818813115,1081.8667562922458,101917.51724496443,19355.27736558394,2787848.0310406503,28.77291632251441,0.05033803253433245,1422.7308396574279,463.9806191084305,1.3019325897674543,975.8,7.922891925657242,946.6133972232461,0.7063961107719614,5.441852045127004e-06,-0.006747896535957485,0.0008064516129032258,8.130839301921819,3.207771298794482,0.026642829471435148,1500.0077681729351,6.579999999999994,1.3019325897674543,1677.9718806184294
80.0,1134.3330835065494,0.95,1065.8292644079993,2473716.0993314455,72701.14017791717,1076.6693580761182,97591.13609436822,20107.070227033837,2664115.4458307647,27.738361030260318,0.050392451054783724,1422.6633606920682,464.6716208025647,1.305956749628862,975.8,8.21839135198254,937.8397145907614,0.7048198004270866,5.2003272509573865e-06,-0.006448405791187159,0.0008064516129032258,9.393004694790086,3.1797313433020005,0.027676834148629093,1500.0077681729351,6.579999999999994,1.305956749628862,1743.077428640354
90.0,1135.068678557211,0.95,936.1740100253262,2130610.5690950733,62445.76863848286,1075.056193460559,83661.0482834896,23438.96645712309,2300156.3524741684,23.829166606745268,0.050444454327293296,1422.5988766341563,465.3330181298397,1.3098098911397003,975.8,9.566625227452622,930.4334122229869,0.6976723080451117,4.489882666291184e-06,-0.005567454506201068,0.0008064516129032258,10.609787830529623,3.195705043903075,0.03225951289445273,1500.0077681729351,6.579999999999994,1.3098098911397003,2031.5999381545803
