position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,flowgofluxviscousheating,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,1233.5031112778386,0.89,973.2114572750511,2219666.1725810613,87962.55982489376,1204.1937775757945,77970.61514035783,50790.67162985807,2436390.019176171,19.0,0.127,1423.15,21.968825853192907,18.148552986972817,697.9499999999998,30.412247794545017,1074.0323501074204,0.595949906003721,6.260594398673705e-06,-0.007763137054355393,0.0008064516129032258,1.0,14.165666865604232,0.03996570062332699,1593.0847762216501,2.7569999999999975,18.148552986972817,754.2266892764965
10.0,1224.063549389939,0.89,1003.2769800902481,2283177.2612104556,93366.44244135515,1191.614144011254,81540.4095283905,48034.036738830844,2506118.1499190317,20.153510353375555,0.12706260594398675,1423.0723686294566,22.037842667048842,18.17407992784515,698.5335779999999,28.671566291158445,1056.7473219444255,0.6038441684360413,6.434389141626178e-06,-0.00797864253561646,0.0008064516129032258,1.3288148928535852,13.72561070240303,0.03784417240548949,1593.0847762216501,2.7569999999999975,18.17407992784515,714.806352242813
20.0,1218.4733031990131,0.89,997.8202202892298,2247081.561753662,93651.7188346355,1183.2801966407183,80961.31158368922,48073.05998242937,2469767.652154416,20.201410687611094,0.127126949835403,1422.9925822041005,22.10816790925048,18.200339883736298,699.1179119999999,28.60358204839241,1042.57624384559,0.6041546004815317,6.335760282279764e-06,-0.007856342750026907,0.0008064516129032258,1.6775924900887853,13.48317266704125,0.03784417240548949,1593.0847762216501,2.7569999999999975,18.200339883736298,715.404298666845
30.0,1205.5388014291782,0.89,1133.5488302831545,2604596.21591449,113363.20933405106,1168.1917467666096,96242.41284415364,39866.954568016045,2854068.792660711,24.436700564102306,0.12719030743822582,1422.9140187766002,22.178129649520365,18.22622148067434,699.7030019999999,23.646101755046086,1031.0668548622366,0.6272271007848375,7.315495842768057e-06,-0.00907121484503239,0.0008064516129032258,2.027199052759212,12.869932156051231,0.03160379627240344,1593.0847762216501,2.7569999999999975,18.22622148067434,597.9797348528131
40.0,1198.7788827060006,0.89,1171.010482383661,2683946.272618039,119552.13100489925,1159.0774344021202,100352.8444488673,37957.91766199508,2941809.1657338007,25.75398370104404,0.1272634623966535,1422.8233066281498,22.254410024752897,18.256135140092514,700.2888479999999,22.436634068108486,1019.5465734585154,0.6329884990206821,7.534082206847399e-06,-0.009342261936490775,0.0008064516129032258,2.450101741058183,12.576534746247724,0.03013624796928974,1593.0847762216501,2.7569999999999975,18.256135140092514,570.6980981830544
50.0,1192.9454162505426,0.89,1203.8966402255412,2750820.1800097185,125026.07810479031,1151.096810367212,103893.7317457642,36446.686056337334,3016186.6759166103,26.91577225929546,0.12733880321872199,1422.729884008785,22.332337387791853,18.286976063627748,700.8754499999999,21.468182392455738,1009.3847219260234,0.6376399278688568,7.718100641958034e-06,-0.009570444796027963,0.0008064516129032258,2.8958013932272237,12.327603267483429,0.028971775130853784,1593.0847762216501,2.7569999999999975,18.286976063627748,549.1120450125496
60.0,1187.5001151482859,0.89,1240.486505427026,2828005.307917209,130992.09564105699,1143.6914704697142,107823.3968860747,34932.786589482894,3101753.5870338236,28.182045587382884,0.12741598422514155,1422.6341795608246,22.41171201736193,18.318605482223134,701.4628079999998,20.503575806968794,1000.3157783587955,0.6423068656879679,7.930411298783606e-06,-0.00983371001049167,0.0008064516129032258,3.361607012780473,12.09757311983183,0.02780730229241782,1593.0847762216501,2.7569999999999975,18.318605482223134,527.4888817531493
70.0,1182.33457414976,0.89,1281.0270786479184,2915750.041526562,137519.6160013064,1136.7125304413223,112177.04765974385,33416.205170642505,3198862.9103582553,29.567572258463322,0.1274952883381294,1422.5358424607196,22.492725600308322,18.35114210886452,702.0509219999999,19.54278501614073,992.0784801495757,0.646989296966437,8.171844286753713e-06,-0.010133086915574603,0.0008064516129032258,3.8493268180546916,11.881724348456583,0.026642829471435148,1593.0847762216501,2.7569999999999975,18.35114210886452,505.8285654333836
80.0,1180.9522145232502,0.89,1243.2354491810352,2795832.08043982,132565.74890378918,1133.4939015012715,107647.09357684407,34814.556946661076,3070859.4798671138,28.484507754807137,0.12757700678099693,1422.4345115915637,22.575578135796434,18.384708683168867,702.6397919999999,20.285859003438052,984.4899548186216,0.6433649341496768,7.838270932426854e-06,-0.0097194559562093,0.0008064516129032258,4.361024613007705,11.83005078706728,0.027676834148629093,1593.0847762216501,2.7569999999999975,18.384708683168867,525.8955295908117
90.0,1185.668154847901,0.89,1107.6944590743437,2425090.3013434,113240.82206257025,1136.4667883374946,92227.70566072216,40928.3507356294,2671487.179802322,24.316565067115484,0.1276553894903212,1422.3373170320017,22.656653402969646,18.41694267683553,703.2294179999998,23.762924841625253,977.9786470442004,0.6266733893143768,6.81316854052085e-06,-0.008448328990245854,0.0008064516129032258,4.853978842764758,12.04542040995216,0.03225951289445273,1593.0847762216501,2.7569999999999975,18.41694267683553,613.4586291782946
100.0,1185.5890395846418,0.89,1078.8133497526221,2340087.1664733044,109374.12695074898,1135.1423102201884,88876.02895666848,42543.90237498432,2580881.2247557063,23.470495934282997,0.1277235211757264,1422.2528337420993,22.731541063908164,18.444990980758387,703.8197999999999,24.619535510211517,972.9234820935567,0.6226281795545727,6.5765724089068035e-06,-0.008154949787044436,0.0008064516129032258,5.274802460507432,12.04626455196794,0.03345015277368544,1593.0847762216501,2.7569999999999975,18.444990980758387,636.625993324155
110.0,1182.476359048994,0.89,1100.5566410551755,2387460.687042444,112844.52587411781,1130.9523459104153,91168.3211108788,41397.218541218666,2632870.7525686594,24.198770261602412,0.12778928689981547,1422.171284244229,22.805192791492303,18.4720916842862,704.4109379999999,23.878598038233203,968.4130512128073,0.6261256096478984,6.7034213357235305e-06,-0.008312242456297178,0.0008064516129032258,5.680983966078578,11.909081784615392,0.032562188574011997,1593.0847762216501,2.7569999999999975,18.4720916842862,620.2527551134782
120.0,1183.8809207920767,0.89,1055.4890521264488,2263650.568727018,106557.73634917442,1131.25781400389,86063.0081112107,44012.99197549693,2500284.3051628997,22.8351692734421,0.12785632111317272,1422.0881618196659,22.879915566619694,18.499741821355702,705.0028319999998,25.304507322763303,964.0884755090949,0.6194123036553397,6.360505044105171e-06,-0.007887026254690411,0.0008064516129032258,6.099769021381595,11.974638816998397,0.034501795853019795,1593.0847762216501,2.7569999999999975,18.499741821355702,657.7368447431845
130.0,1184.7272843657076,0.89,1024.7874951555402,2178782.1979943723,102340.17855219259,1131.1473009604856,82588.77242773559,46004.19592808119,2409715.3449023818,21.916297697276796,0.12791992616361378,1422.009291557119,22.952707640514266,18.526002452200927,705.595482,26.36543434834588,960.2716846091876,0.6144641104693941,6.124956661725365e-06,-0.007594946260539453,0.0008064516129032258,6.494955533904771,12.014643420688078,0.03596934413868019,1593.0847762216501,2.7569999999999975,18.526002452200927,686.2785608192157
140.0,1185.0730835990812,0.89,1004.298202096206,2121240.1152578355,99590.23257467661,1130.632832855482,80263.43994027883,47454.756626785864,2348548.5443995767,21.312589954177774,0.12798117573023104,1421.9333420945136,23.024238182307645,18.551313544895255,706.1888879999999,27.1122706972123,956.8208933240226,0.6110045708395646,5.964468235944069e-06,-0.007395940612570646,0.0008064516129032258,6.874240011750947,12.03124463691129,0.03702892766325966,1593.0847762216501,2.7569999999999975,18.551313544895255,707.0799740545791
