position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,flowgofluxviscousheating,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,1197.742697746749,0.89,736.6377153261434,1973244.0122544493,27190.579374058987,1170.2064500698189,75006.04272795729,15168.74762427007,2090609.3819807356,19.000000000000004,0.127,1423.15,810.1747797602302,18.148552986972817,697.9499999999998,8.853701308995744,1074.0323501074204,0.7014427073916367,5.704083939274287e-06,-0.007073064084700115,0.0008064516129032258,1.0,3.757367804719211,0.03996570062332699,1500.3570775237265,8.918999999999992,18.148552986972817,2439.9520644385466
10.0,1174.2622021084483,0.89,747.0420204908137,1926213.3820972752,28750.062779458087,1138.0860912381197,76292.27640585545,14366.775329462253,2045622.496612051,20.075714142529886,0.12705704083939273,1423.0792693591532,810.7849834163472,18.171809865236785,698.5335779999999,8.379294687930862,1028.0743042598465,0.7039629582767452,5.576677480178235e-06,-0.006915080075421011,0.0008064516129032258,2.129471127497781,3.47660962455551,0.03784417240548949,1500.3570775237265,8.918999999999992,18.171809865236785,2312.425772815977
20.0,1161.746291250274,0.89,737.6985312120407,1845184.3742329918,28766.974296352702,1119.7342437673537,74592.3934910469,14378.72211184258,1962922.464132234,20.073427037247193,0.12711280761419452,1423.010118558399,811.3667521061092,18.19456605651109,699.1179119999999,8.380249399306773,1001.0201334255672,0.7039578773593609,5.346751996949094e-06,-0.006629972476216876,0.0008064516129032258,3.322888995281274,3.3336493716742153,0.03784417240548949,1500.3570775237265,8.918999999999992,18.19456605651109,2314.3601522704353
30.0,1149.990130244337,0.89,857.8033158470072,2125915.543539341,34544.368494204246,1103.9794396756022,87767.36602558706,11990.269850175097,2260217.5479093073,24.087764111340828,0.127166275134164,1422.943818833637,811.8968192777796,18.216401455065746,699.7030019999999,6.983642155135473,982.3644985251996,0.71142988819454,6.151398034426356e-06,-0.0076277335626886815,0.0008064516129032258,4.516170904149907,3.1961616993920616,0.03160379627240344,1500.3570775237265,8.918999999999992,18.216401455065746,1934.4872162322233
40.0,1141.7819241762336,0.89,890.4353740101132,2168052.178657925,36277.96783956975,1091.7653389622762,90691.20597433766,11435.16374643281,2306456.5162182655,25.279239903185562,0.12722778911450827,1422.86754149801,812.6093076670412,18.241544047684908,700.2888479999999,6.654485084012391,965.6195112011844,0.713202434374163,6.2719904048903915e-06,-0.007777268102064086,0.0008064516129032258,5.948088487820259,3.105222874773049,0.03013624796928974,1500.3570775237265,8.918999999999992,18.241544047684908,1846.2300825878358
50.0,1135.2036800585277,0.89,919.198257025774,2205157.685580229,37787.425809973305,1081.7610928503732,93191.62764846442,10995.892761192597,2347132.6317998595,26.31306408343301,0.12729050901855718,1422.7897688169894,813.3497026470769,18.26720282559594,700.8754499999999,6.3930344386168425,951.9236628824664,0.714613520778025,6.377259770259415e-06,-0.007907802115121675,0.0008064516129032258,7.4508343612801475,3.0332910753443985,0.028971775130853784,1500.3570775237265,8.918999999999992,18.26720282559594,1776.3983784791185
60.0,1129.606408414099,0.89,951.2446539096491,2254229.2424997366,39426.49933150621,1073.1731913943956,96086.02391026076,10555.862782966002,2400297.6285244697,27.435723896811833,0.12735428161625978,1422.7106907958382,814.1146180276903,18.29331638233031,701.4628079999998,6.13143380155051,940.3368996269302,0.7160282109772249,6.516250496225418e-06,-0.008080150615319519,0.0008064516129032258,9.015036790661012,2.972574516263355,0.02780730229241782,1500.3570775237265,8.918999999999992,18.29331638233031,1706.4466218194916
70.0,1124.6808694052306,0.89,986.6754878022165,2313963.729364557,41212.83492511093,1065.5710098957818,99371.19455525448,10115.071633627791,2464662.8304785504,28.65934430179131,0.12741944412122203,1422.629889289685,814.9117987340412,18.32002421131019,702.0509219999999,5.86965016015404,930.2263786032868,0.7174466943748028,6.685381971631694e-06,-0.0082898736448233,0.0008064516129032258,10.645976685579427,2.9195194900196304,0.026642829471435148,1500.3570775237265,8.918999999999992,18.32002421131019,1636.374673594613
80.0,1121.680614059411,0.89,951.8629482502437,2202892.603726839,39682.79354452252,1059.9798154055736,94909.71437345639,10522.945855435662,2348008.0575002534,27.57677038504266,0.12748629794093835,1422.5469905532368,815.7482146260633,18.347451666113354,702.6397919999999,6.100073450303666,921.200670949372,0.7161979901176738,6.363618945054944e-06,-0.00789088749186813,0.0008064516129032258,12.349655734100024,2.8880995973086843,0.027676834148629093,1500.3570775237265,8.918999999999992,18.347451666113354,1701.2920668917122
90.0,1121.6693377170916,0.89,829.4307483171237,1885763.9281935203,33994.6599373992,1057.5075510753188,80981.82578226023,12303.606021097845,2013044.0199342775,23.607764620375495,0.1275499341303889,1422.4680816783182,816.5121949582108,18.373583920447114,703.2294179999998,7.125635466804461,913.6223020922648,0.7106665997102781,5.451218198170976e-06,-0.00675951056573201,0.0008064516129032258,13.98898025723379,2.8899484935251696,0.03225951289445273,1500.3570775237265,8.918999999999992,18.373583920447114,1984.5620288869093
