position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b,flowgofluxviscousheating
100.0,1249.5264569538124,0.95,1851.744847381352,3313131.8112057243,440682.56194441026,1190.7613478678918,193894.8268819539,4175981.8386242227,25.231915740218497,0.10288882527548836,1421.3589283291972,183.52735161286358,9.962030694387344,756.0000000000001,21.063118568955744,906.6007855034055,0.42639703618459734,9.898618999833233e-06,-0.006137143779896605,0.0016129032258064516,15.701449516060864,7.756043226641486,0.1753129128421492,1594.3884988743673,2.9999999999999973,9.962030694387344,3880.601380883942,228272.63859213403
110.0,1232.2016881801674,0.95,4205.531550187324,7683036.385970216,1080541.0772639846,1169.7800748364614,464130.9632691256,9321039.297955904,61.87269426636044,0.10298781146548669,1421.2975568913982,184.00137225385146,9.989379123200775,756.0000000000001,8.589618397255958,904.789590068974,0.46856300889460084,2.209430506607169e-05,-0.013698469140964448,0.0016129032258064516,16.176213021154485,7.0598773528482734,0.07177177856636122,1594.3884988743673,2.9999999999999973,9.989379123200775,1595.4854451226372,93330.87145257782
120.0,1219.8887211422114,0.95,30827.35008563096,57090339.02517723,8356854.062661065,1154.6356034387234,3526922.3499466088,68986250.75856659,478.60264471627175,0.1032087545161474,1421.1605721999886,185.0644786246711,10.05059829926591,756.0000000000001,1.1104469204786531,900.5640426337544,0.49582008035733743,0.00016352288847859984,-0.10138419085673189,0.0016129032258064516,17.340409093379836,6.754905751324677,0.00991381921717819,1594.3884988743673,2.9999999999999973,10.05059829926591,220.56974375458665,12135.320781679218
130.0,1247.9351498639264,0.95,1612.5254056168492,2850125.4849108853,380456.4665193769,1183.1656495638267,166204.3368036612,3674642.4414034486,21.81670944187439,0.1048439834009334,1420.1467302914211,193.15501099096466,10.51128200727674,756.0000000000001,24.360357109493687,875.1327732934022,0.4158995641060661,8.710259501524349e-06,-0.005400360890945096,0.0016129032258064516,26.345792255403957,7.893283189413962,0.21381819226672294,1594.3884988743673,2.9999999999999973,10.51128200727674,4721.091942186331,277856.1531695251
140.0,1226.6991790027234,0.95,3915.067358442297,7076461.661317761,1011680.7702415234,1157.0528718828527,428765.245134163,8621631.420190746,58.01725747336378,0.10493108599594864,1420.0927266825117,193.59719776614796,10.536198199415665,756.0000000000001,9.16042667480658,874.1927129132417,0.4665453704849339,2.0436450129192924e-05,-0.012670599080099614,0.0016129032258064516,26.756295268765072,6.964085627947452,0.08050540614334084,1594.3884988743673,2.9999999999999973,10.536198199415665,1789.2370492060415,104723.74349729902
150.0,1232.4830816774079,0.95,2741.3899063014846,4918437.247499899,689944.033864851,1163.5311360748701,294692.4446506085,6057434.545909827,39.57278403095827,0.10513545049724056,1419.9660206917108,194.63923751863607,10.594808416243614,756.0000000000001,13.430008678245967,871.7613033455107,0.45172664663854106,1.4358356669995266e-05,-0.008902181135397065,0.0016129032258064516,27.847947476134674,7.1733821942220075,0.11847958187653267,1594.3884988743673,2.9999999999999973,10.594808416243614,2629.898775652011,154360.81989446882
160.0,1225.446844860228,0.95,4018.6381639171173,7260827.247231639,1042006.1271595726,1154.7333046989374,440527.05197601166,8845942.43531198,59.77251474724914,0.10527903406394051,1419.876998880357,195.37520235039938,10.636113568909249,756.0000000000001,8.891425017090853,870.1569485211731,0.46749512706918006,2.0968150065149167e-05,-0.013000253040392484,0.0016129032258064516,28.59254863310921,6.935446506711429,0.07887683941830494,1594.3884988743673,2.9999999999999973,10.636113568909249,1753.1179365032083,102582.00894475768
170.0,1226.351987500317,0.95,3658.3878351145117,6596867.442112672,943774.9032719026,1155.3425206715779,399351.0215785615,8053860.2365307,54.146518314110445,0.10548871556459201,1419.746996349953,196.455698367451,10.696621104871898,756.0000000000001,9.815272514384827,867.8111891417187,0.46424138266248405,1.909062276611543e-05,-0.011836186114991567,0.0016129032258064516,29.717227745937386,6.970523534977203,0.08749998765363332,1594.3884988743673,2.9999999999999973,10.696621104871898,1944.3109862631493,113866.8695675636
180.0,1219.119512153882,0.95,6429.627629718808,11676485.182354052,1710226.7914345595,1146.2795709494103,716014.3152225189,14165869.980869085,98.1341893586724,0.10567962179225317,1419.628634488803,197.44540118947543,10.75190483342139,756.0000000000001,5.415674561856011,865.7616261875163,0.4799421610046783,3.3578342809075603e-05,-0.020818572541626872,0.0016129032258064516,30.736048159262076,6.764796823670561,0.048804641873517435,1594.3884988743673,2.9999999999999973,10.75190483342139,1085.427366324707,63143.69185795507
190.0,1235.7191256063322,0.95,2195.8986922813147,3913399.9642051933,542860.6401615844,1165.6556760461983,232606.01536587797,4889509.743462003,31.157922931875365,0.10601540522034392,1419.4204487633867,199.20007259552597,10.84959282519034,756.0000000000001,17.057068730804986,862.2144585321231,0.4395083249525108,1.1589943614900366e-05,-0.007185765041238227,0.0016129032258064516,32.58254020485739,7.354085291508969,0.1540551516187087,1594.3884988743673,2.9999999999999973,10.84959282519034,3414.043663894691,200643.12372934705
200.0,1239.417718020836,0.95,1912.2384736798294,3394481.536855062,465239.579887349,1170.038368016721,200386.28572327606,4294921.526228391,26.705209263977466,0.10613130465649293,1419.3485911129744,199.80985936388905,10.883444338259785,756.0000000000001,19.90109224401438,861.1301701750307,0.43015940145687415,1.018054997967215e-05,-0.006311940987396733,0.0016129032258064516,33.16880740925342,7.536871189737455,0.1804347560650518,1594.3884988743673,2.9999999999999973,10.883444338259785,3992.7595685399187,234814.1237627036
210.0,1256.4731633731362,0.95,1217.5814359894391,2126888.5544168316,275976.0835274796,1191.4939678401402,121843.51480982742,2921590.2308065137,15.842554204573137,0.10623311015628965,1419.2854717031005,200.3472578993664,10.913235905658937,756.0000000000001,33.54653713633563,860.2159800580034,0.3879964839786407,6.925247686880773e-06,-0.004293653565866079,0.0016129032258064516,33.67129239235819,8.64223252787318,0.3076436021954341,1594.3884988743673,2.9999999999999973,10.913235905658937,6737.326566825489,396882.07805237477
220.0,1212.0171081285905,0.95,18036.423415541918,32930536.849837963,4934918.371014443,1136.5866994881749,2043118.7508108872,39930808.2634212,283.3068962158287,0.10630236263315847,1419.242535167442,200.71376585773027,10.933531666280695,756.0000000000001,1.875926213081817,859.6800729655837,0.49295904435011734,9.46507606185417e-05,-0.05868347158349586,0.0016129032258064516,33.96938575321267,6.605151757087309,0.017660986700930623,1594.3884988743673,2.9999999999999973,10.933531666280695,392.9202792543562,22234.291757911215
230.0,1207.6603782519326,0.95,69783.9104423652,127554101.19367456,19378096.889746208,1129.5073213571684,7959907.434122291,154897907.03862518,1113.290469052153,0.10724887023934389,1418.655700451607,205.8008095828144,11.213386744716196,756.0000000000001,0.47738020555462607,850.8172602736801,0.4981987551193825,0.0003671652379963594,-0.22764244755774282,0.0016129032258064516,39.30008582567008,6.520319904484407,0.005169316178556805,1594.3884988743673,2.9999999999999973,11.213386744716196,115.01201697848478,5801.521082102972
240.0,1202.5559782269,0.95,31311.665768436866,57155707.88622284,8806230.372842444,1117.7697269036391,3575721.513850506,69551699.72243614,507.3781226174089,0.11092052261930749,1416.3792759760295,226.98334745957249,12.342974685908258,756.0000000000001,1.0474689571092823,824.8406340455286,0.4960562031492606,0.0001648632113232603,-0.10221519102042138,0.0016129032258064516,60.24774951939588,6.424034372333212,0.01151795133268618,1594.3884988743673,2.9999999999999973,12.342974685908258,256.2581545447532,14039.9495203455
250.0,1204.6181364290217,0.95,9425.770349868955,17166824.821385495,2623518.5636046836,1118.3861158935406,1067453.7505798994,20907003.012026135,151.3511486088863,0.11256915473254009,1415.3571240658252,237.3009113353637,12.873309870505512,756.0000000000001,3.5114555643809573,815.8973194900083,0.4869013298069389,4.955731735475947e-05,-0.03072553675995087,0.0016129032258064516,69.79457182102969,6.473481421459268,0.03832917570304747,1594.3884988743673,2.9999999999999973,12.873309870505512,852.5801028734253,49205.876456056576
260.0,1199.1379613493596,0.95,45705.10911302086,83655105.75561747,13014849.81956845,1111.2492067466087,5250732.07334919,101930736.61745346,751.1197498528945,0.11306472790608768,1415.0498686982257,240.50682073305788,13.035571689148599,756.0000000000001,0.707560722590784,813.4657295867274,0.4973325611064672,0.00024161348519679583,-0.14980036082201342,0.0016129032258064516,72.64239370476267,6.359571092855038,0.0085261079289175,1594.3884988743673,2.9999999999999973,13.035571689148599,189.6957590727155,10048.968918335633
270.0,1197.6165222354891,0.95,22364.90354975373,41038794.042299315,6405081.076561966,1107.1841785338518,2575833.07927358,50041475.01851,370.3538046523094,0.11548086275805564,1413.5518650900055,256.86712030742854,13.845723938319,756.0000000000001,1.4350138334802953,802.6567832438429,0.4946049651925342,0.00011861677433949124,-0.07354240009048457,0.0016129032258064516,86.77545632500576,6.332061688631272,0.01750128907437314,1594.3884988743673,2.9999999999999973,13.845723938319,389.3677031040308,21766.820375139927
280.0,1199.2260555460305,0.95,10505.106093553151,19272750.089545537,2989072.3392903027,1108.2265999626788,1204762.5159653882,23514725.762821753,172.99470175923483,0.11666703050145055,1412.8164410891006,265.36459641327207,14.255150971221738,756.0000000000001,3.0721335830145002,797.9602431866196,0.4885211510676732,5.5738583213862655e-05,-0.03455792159259485,0.0016129032258064516,93.74403026254566,6.369993089027554,0.037611147248777003,1594.3884988743673,2.9999999999999973,14.255150971221738,836.6161454957424,48140.818020524544
290.0,1198.8779859236713,0.95,10067.82156539837,18487716.18670932,2869394.2094053146,1107.4020372479781,1155836.1652103532,22563848.60518537,166.14093822723177,0.11722441633358918,1412.4708618731747,269.4688646427869,14.450230141891124,756.0000000000001,3.1988674111809736,795.8848732954992,0.48805331932361873,5.348465322498421e-05,-0.03316048499949021,0.0016129032258064516,96.99909705237829,6.364559688229486,0.039727533499745324,1594.3884988743673,2.9999999999999973,14.450230141891124,883.6685826094622,50902.04386038642
300.0,1199.3550223623297,0.95,8527.764737516822,15664342.090278417,2426305.9564953106,1107.626511871808,978039.4410260152,19129754.67059992,140.54469663734395,0.11775926286583903,1412.1392570231799,273.4759002878117,14.639045404483864,756.0000000000001,3.7814506393612906,793.9562724660344,0.48590849855120954,4.534458251066842e-05,-0.02811364115661442,0.0016129032258064516,100.12520348775197,6.37862077958721,0.04748464936023413,1594.3884988743673,2.9999999999999973,14.639045404483864,1056.0927797152842,61067.18280017699
310.0,1193.0303657371687,0.95,68935.74959974499,127343507.36493081,20139120.759743854,1099.5644671543655,8038821.856803204,155528897.37205493,1166.9819859384766,0.11821270869094572,1411.8581206116137,276.9268056354126,14.800375060504226,756.0000000000001,0.45541648402629387,792.3712428483191,0.49828148576607534,0.0003686609180889856,-0.22856976921517108,0.0016129032258064516,102.76969126604254,6.245666439040479,0.0066629689524135526,1594.3884988743673,2.9999999999999973,14.800375060504226,148.24383236942487,7447.39057704743
320.0,1189.1926233242273,0.95,120293.24318297232,224121448.5749537,35800088.458713084,1092.6432726505022,14205972.972075317,274132139.79867625,2080.501007000032,0.12189931787183557,1409.572422919462,306.92072199497267,16.15511749837832,756.0000000000001,0.2554494475945787,780.5975840422896,0.49903533286943663,0.00064979439861982,-0.4028725271442884,0.0016129032258064516,124.72761407022159,6.174813870602423,0.004604004033835842,1594.3884988743673,2.9999999999999973,16.15511749837832,102.43449218676008,4629.792934107385
330.0,1184.1653470213664,0.95,61693.75749962706,116868664.26873544,18889831.156617474,1083.611598728283,7447358.322431494,143216359.825449,1103.4229805567588,0.12839726185803377,1405.5436976480191,369.3850756604154,18.73467645680378,756.0000000000001,0.4816492336329269,764.0008301429938,0.49818267658581716,0.0003394756575191872,-0.21047490766189608,0.0016129032258064516,163.87430275623865,6.082504678458799,0.009256179155026727,1594.3884988743673,2.9999999999999973,18.73467645680378,205.93852979095234,10506.077664582877
340.0,1186.662016869892,0.95,9016.787132265179,17186863.304473754,2747249.993676974,1085.6769128526314,1088930.9945282317,21102579.315777868,160.90953972112422,0.13179201843322563,1403.4389485714003,407.7903244227843,20.182762661975037,756.0000000000001,3.3028671505692735,756.7479577503257,0.48766974405390007,5.002090541405808e-05,-0.03101296135671601,0.0016129032258064516,184.63629987304745,6.1459014784182955,0.061936499165522775,1594.3884988743673,2.9999999999999973,20.182762661975037,1377.1492433952694,79535.02309890947
350.0,1186.703708931419,0.95,8416.087887271364,16061198.043540535,2565936.172542237,1085.6001547960266,1017366.9993130306,19730883.308960132,150.3495297834397,0.13229222748736622,1403.1288189578331,413.8305161304453,20.40210112819874,756.0000000000001,3.534848653824397,755.75902341079,0.48681522806551664,4.6769479359112726e-05,-0.02899707720264989,0.0016129032258064516,187.66397236004906,6.150016758877745,0.06717370865198216,1594.3884988743673,2.9999999999999973,20.40210112819874,1493.42949073026,86382.09356432864
360.0,1187.8691666113702,0.95,6803.04199115472,12988029.94119761,2066067.4621028146,1086.959025200426,820915.1552277538,15983742.050083984,121.1050292141012,0.13275992228095734,1402.8388481858067,419.57175943926416,20.608582309961516,756.0000000000001,4.3884456030191075,754.8493037760992,0.4836838300991964,3.788737088893071e-05,-0.023490169951137042,0.0016129032258064516,190.4929477927542,6.185119982174335,0.08424599579621508,1594.3884988743673,2.9999999999999973,20.608582309961516,1872.1794677384746,108729.491555806
370.0,1189.589920636365,0.95,5430.210114282335,10365402.183916299,1638860.065052204,1089.0575109448123,653128.0562973778,12795962.44008733,96.09269869581571,0.13313879598984665,1402.6039464862954,424.2902100951558,20.776845095150584,756.0000000000001,5.530730640009229,754.1263042290444,0.4795248773259978,3.0331156079052726e-05,-0.01880531676901269,0.0016129032258064516,192.77165895944162,6.24042849896747,0.10707629867570252,1594.3884988743673,2.9999999999999973,20.776845095150584,2377.79933971634,138572.13482144804
380.0,1187.3043696500067,0.95,6835.806108205841,13077968.708177911,2083205.319475555,1086.0862882917718,827243.1235392259,16098387.389878172,122.17584885984435,0.13344210755063718,1402.4158933186052,428.11184674984753,20.912193253358115,756.0000000000001,4.34998273323067,753.5586840032186,0.4838244957929506,3.815912267870932e-05,-0.02365865606079978,0.0016129032258064516,194.5797383346439,6.17488472135533,0.08521430446522155,1594.3884988743673,2.9999999999999973,20.912193253358115,1893.6461559545405,109970.23868547974
390.0,1190.4282823275219,0.95,4773.262283418281,9122504.3179786,1437504.8927731789,1089.9796240113396,573873.7422742354,11295011.716390286,84.33240156285919,0.13382369877742428,1402.1793067579972,432.9764298234646,21.083287273186226,756.0000000000001,6.30200045426175,752.8445589720293,0.4767369994466842,2.6773348615911135e-05,-0.016599476141864904,0.0016129032258064516,196.87859803438647,6.276594371192382,0.12438141274215149,1594.3884988743673,2.9999999999999973,21.083287273186226,2760.241973319857,161128.76336426951
400.0,1186.30621053585,0.95,7299.473183677642,13997338.868319547,2236010.9651047834,1084.6780254221162,886768.6238781429,17224509.680487745,131.20536583461978,0.1340914322635834,1402.0133119965785,436.4276884784277,21.203874018531263,756.0000000000001,4.050618125085029,752.356478873751,0.48492072569213224,4.0828448344559445e-05,-0.025313637973626856,0.0016129032258064516,198.46539576196162,6.152152847268816,0.08097297984995012,1594.3884988743673,2.9999999999999973,21.203874018531263,1799.6062444272582,104391.22318527223
410.0,1184.4348493326534,0.95,9263.60173017301,17803997.65957743,2861194.252016823,1082.219333331327,1131471.9078464804,21879213.578396354,167.94464324567278,0.13449971674702899,1401.7601756168422,441.7521568969065,21.388629018688338,756.0000000000001,3.1645119646995137,751.6048230957216,0.488180096496717,5.186181540000991e-05,-0.032154325548006145,0.0016129032258064516,200.93415477384454,6.105164874810521,0.06431712826524304,1594.3884988743673,2.9999999999999973,21.388629018688338,1430.0105370238703,82549.75895561911
420.0,1179.684414596002,0.95,38052.61850371032,73460775.17772385,11991880.99125608,1076.1238961273132,4706738.719676099,90179388.92427419,704.1829014069804,0.13501833490102907,1401.4386323613621,448.6241515963079,21.62482101868311,756.0000000000001,0.7547227174875204,750.6560573743851,0.49715527143463095,0.00021375845180716954,-0.13253024012044512,0.0016129032258064516,204.0941997070131,6.001414978378557,0.016675050206479025,1594.3884988743673,2.9999999999999973,21.62482101868311,370.98733286757533,19994.035618151785
430.0,1180.9024360892274,0.95,12702.199993602831,24637504.5230918,3998487.9421180175,1077.1883993254464,1574243.2809296392,30274055.639311224,235.19819191827398,0.13715591941910077,1400.1133299601577,478.28500440447675,22.616280532700348,756.0000000000001,2.259638259220947,746.8316506350197,0.4915311097865851,7.176069100243532e-05,-0.044491628421509895,0.0016129032258064516,217.34409899888828,6.03209914777715,0.05012062012952116,1594.3884988743673,2.9999999999999973,22.616280532700348,1114.6708603425745,63819.89317176413
440.0,1177.110862582901,0.95,60388.67407580137,117641631.65179996,19328493.335514743,1072.2732873551865,7565373.13851363,144548981.61602497,1137.5877463402992,0.1378735263291251,1399.6684136759425,488.746817092985,22.955647999008935,756.0000000000001,0.4671840345220636,745.6060720733426,0.49823715928056694,0.0003426344632529145,-0.212433367216807,0.0016129032258064516,221.7695861135593,5.954728653807298,0.011806628790966042,1594.3884988743673,2.9999999999999973,22.955647999008935,262.6805256110009,13483.490196646542
450.0,1175.1317459806683,0.95,40457.93958804988,79643513.03663895,13137753.258926636,1069.1644077786718,5135318.616347087,97938543.62713492,775.3494958756164,0.14129987096165425,1397.5440800037743,542.5017561211858,24.621865772053308,756.0000000000001,0.6854493822272139,740.0038438976834,0.49741570302821325,0.00023215051363416396,-0.14393331845318166,0.0016129032258064516,243.17442716346838,5.9195402529387735,0.01837238290404351,1594.3884988743673,2.9999999999999973,24.621865772053308,408.7456211475609,21958.71522225395
460.0,1173.7328991537586,0.95,35025.36504833701,69454232.85830976,11490283.297176927,1067.0536067197204,4487197.077328019,85458636.47218606,679.3834190674843,0.14362137609799588,1396.1047468192426,582.8260689106035,25.79449960472138,756.0000000000001,0.7822723046252793,736.4613757117928,0.4970517372629051,0.00020256852528892017,-0.1255924856791305,0.0016129032258064516,257.76339647219726,5.894851392949848,0.022231305880202973,1594.3884988743673,2.9999999999999973,25.79449960472138,494.5853607842053,26923.239371361935
470.0,1172.360515100701,0.95,35027.00529849706,69914928.17297089,11601875.973045146,1065.059733334557,4526191.691693151,86071354.74338867,687.0977390078684,0.1456470613508851,1394.8488219624512,620.875754328381,26.847032534340762,756.0000000000001,0.7734894219351183,733.5184433540479,0.49708474189469437,0.00020402089384684215,-0.12649295418504214,0.0016129032258064516,270.5466689220511,5.870457720687218,0.02339526595835799,1594.3884988743673,2.9999999999999973,26.847032534340762,520.4756615047808,28358.90567947241
480.0,1170.9541850896085,0.95,36085.74994617225,72513279.82243426,12071150.156725142,1063.0544538024155,4704465.70920651,89317916.24956614,716.063063574338,0.14768727028935352,1393.5838924206007,662.1460488314368,27.935114140638365,756.0000000000001,0.7422011551681567,730.680263001555,0.49720233587722207,0.00021171644345674252,-0.13126419494318037,0.0016129032258064516,283.47509394819036,5.845466227142795,0.023972271809067316,1594.3884988743673,2.9999999999999973,27.935114140638365,533.309910318881,29020.56120022747
490.0,1169.5093488807147,0.95,37350.06377426091,75584092.69032788,12623096.552285252,1061.0243732683778,4914679.0975100575,93151507.36320512,750.0823540044549,0.14980443472392094,1392.271250471169,708.3853101884888,29.094343535269434,756.0000000000001,0.7085393092115941,727.8569848936835,0.4973288817966698,0.00022080347000558411,-0.13689815140346215,0.0016129032258064516,296.94853026712786,5.819863297665198,0.02452117785881953,1594.3884988743673,2.9999999999999973,29.094343535269434,545.5189750226984,29639.023081935127
500.0,1167.9280024647528,0.95,41830.47408123799,85285662.35072099,14295142.254341528,1058.844819718626,5559408.513271489,105168266.85598503,850.9520273537617,0.15201246942397678,1390.9022689571343,760.663402376419,30.336437550464634,756.0000000000001,0.6245508746372382,725.0337613877932,0.4976447623199669,0.00024928762736744787,-0.15455832896781768,0.0016129032258064516,311.0620732561925,5.791772372359231,0.023397534886385584,1594.3884988743673,2.9999999999999973,30.336437550464634,520.5261292500211,28053.73765102003
510.0,1165.8362762014033,0.95,72227.20789679253,148547787.93702516,25027511.513147544,1056.0304333481834,9716208.691456866,183308855.79069,1492.8262596534807,0.15450534569765126,1389.356685667456,825.1760355477207,31.779982781205455,756.0000000000001,0.3560111764656978,721.9819852291846,0.49865608709771153,0.0004345096776965876,-0.2693960001718843,0.0016129032258064516,327.07357913360937,5.7544792173807515,0.015340745993329359,1594.3884988743673,2.9999999999999973,31.779982781205455,341.3040974993448,17347.649060461004
520.0,1162.8591160917722,0.95,111573.94931098667,232939258.8071489,39509966.76518195,1052.057543687097,15310708.599203803,287772587.78689724,2364.9807917957846,0.15885044247461713,1386.6627256657373,953.540096047129,34.402612638803774,756.0000000000001,0.22472183909560253,716.9725409601574,0.4991512726026139,0.0006821272972865738,-0.42291892431767575,0.0016129032258064516,355.1625849318965,5.702347107660122,0.011937703017790817,1594.3884988743673,2.9999999999999973,34.402612638803774,265.5966010474344,12653.615362578117
530.0,1158.7248370464363,0.95,93362.73827200555,199602655.5171046,34151171.91131734,1046.6959949220145,13211602.710792072,246983833.19990936,2055.5989460103683,0.16567171544748288,1382.4335364225606,1205.3832656195796,38.800942826509264,756.0000000000001,0.2585440287316835,709.7953435738796,0.4990236580577249,0.0005854428870719668,-0.3629745899846194,0.0016129032258064516,399.6620427515957,5.630694769311268,0.016614138215584422,1594.3884988743673,2.9999999999999973,38.800942826509264,369.6322848340399,18403.060695353728
540.0,1154.9923333213203,0.95,153613.0129503324,335354327.57276887,57845204.94216623,1042.0087322827426,22342140.79670491,415555000.00869966,3498.4916771447456,0.17152614431820254,1378.8037905227143,1485.5938184227264,42.859930305832464,756.0000000000001,0.15191199008135708,704.1787714448167,0.4994261022883173,0.0009850187997745173,-0.6107116558602007,0.0016129032258064516,438.3401744766103,5.566465380456238,0.013012127705318524,1594.3884988743673,2.9999999999999973,42.859930305832464,289.49970066161404,13326.697059671369
550.0,1149.056159056777,0.95,237739.76036009044,537923311.633129,93953230.79750133,1034.8258273956703,36224988.33227395,668113316.4968435,5728.602411185403,0.1813763323159477,1372.6966739641123,2151.305201351263,50.31177865404024,756.0000000000001,0.09277355885624271,695.6718398678833,0.49964943889808183,0.0015836752706989822,-0.981878667833369,0.0016129032258064516,504.1677631655904,5.465542702795695,0.01232464251295796,1594.3884988743673,2.9999999999999973,50.31177865404024,274.20501530785697,11785.73393920977
