position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,flowgofluxviscousheating,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,1198.4235714726508,0.89,740.9489425311951,1977734.713178295,26652.684628775918,1170.8287457042402,75060.32297314097,15794.234031725591,2095241.9548119374,19.0,0.127,1423.15,810.1747797602302,18.148552986972817,697.9499999999998,9.216728385451376,1074.0323501074204,0.6995202479016949,5.382918081788554e-06,-0.006674818421417808,0.0008064516129032258,1.0,3.691199304744915,0.03996570062332699,1593.3972200052178,9.098999999999991,18.148552986972817,2489.19428571884
10.0,1175.6166909986873,0.89,751.8970083704273,1934916.7571163683,28178.67886760942,1139.636058387356,76427.2512804027,14959.395678344157,2054482.0829427247,20.07364533213826,0.1270538291808179,1423.0832518157858,810.7124565792737,18.17049988127334,698.5335779999999,8.723768723920283,1029.3579773418237,0.7021320663092689,5.27379168942531e-06,-0.006539501694887384,0.0008064516129032258,2.0849836928887937,3.4229460213529346,0.03784417240548949,1593.3972200052178,9.098999999999991,18.17049988127334,2359.094305062515
20.0,1163.3204466863801,0.89,742.4966788408694,1854856.1696723958,28193.100072693112,1121.6161515562626,74751.73811490712,14971.84863903389,1972772.85649903,20.06964672360337,0.12710656709771215,1423.0178567988369,811.2257089343594,18.19201862839608,699.1179119999999,8.725506818095846,1002.7199586405546,0.7021228403601723,5.0598140315753e-06,-0.006274169399153371,0.0008064516129032258,3.2312772635310703,3.284718472212064,0.03784417240548949,1593.3972200052178,9.098999999999991,18.19201862839608,2361.0677234565187
30.0,1151.557546649584,0.89,862.5866798159856,2136852.353076146,33851.17384030985,1105.9257149689035,87954.71453767747,12485.478447474912,2271143.7199016083,24.080132190659185,0.1271571652380279,1422.9551151048454,811.6907670164802,18.212679891964292,699.7030019999999,7.2722955977586095,984.2628761305278,0.7098790843582783,5.820211690576764e-06,-0.0072170624963151875,0.0008064516129032258,4.377342496012578,3.149076709242102,0.03160379627240344,1593.3972200052178,9.098999999999991,18.212679891964292,1973.528330586052
40.0,1143.3870453279517,0.89,895.114505308065,2179343.738719025,35546.50104231796,1093.8045499482134,90889.26022535523,11907.629317771867,2317687.12930447,25.26850805246824,0.12721536735493366,1422.8829444798823,812.3280631272321,18.236465082974654,700.2888479999999,6.930280132089974,967.6532243601605,0.7117169489291755,5.934518653103274e-06,-0.00735880312984806,0.0008064516129032258,5.752424114405826,3.0599140276048518,0.03013624796928974,1593.3972200052178,9.098999999999991,18.236465082974654,1883.490023709689
50.0,1136.826472751682,0.89,923.7745585363075,2216613.5715886327,37021.900780785174,1083.8598771518361,93395.4223963957,11450.36525196802,2358481.260017782,26.299059001026244,0.1272747125414647,1422.809356448584,812.9916771761325,18.26073825446303,700.8754499999999,6.658711222965913,954.0449351644532,0.7131796481981918,6.033919090435336e-06,-0.007482059672139817,0.0008064516129032258,7.195367229171994,2.9892524825866835,0.028971775130853784,1593.3972200052178,9.098999999999991,18.26073825446303,1812.2490016573047
60.0,1131.232843610491,0.89,955.7207695092819,2265782.6787416334,38623.884970431325,1075.3094092494866,96293.14832485885,10992.3114127414,2411692.023449665,27.4180878768282,0.12733505173236903,1422.7345358518626,813.6783064728453,18.285439581642898,701.4628079999998,6.386945731236538,942.5195103341435,0.7146464156440971,6.1648866812701005e-06,-0.007644459484774924,0.0008064516129032258,8.697159342563243,2.929484872433632,0.02780730229241782,1593.3972200052178,9.098999999999991,18.285439581642898,1740.8855041972818
70.0,1126.302471806616,0.89,991.050102399393,2325576.2367573273,40369.65932995434,1067.730921084955,99579.93597368675,10533.465645657523,2476059.297706626,28.637649317584803,0.12739670059918173,1422.6580912570148,814.3951894741397,18.310699551198443,702.0509219999999,6.114951593322498,932.4548153322952,0.7161174375852649,6.324123284651018e-06,-0.007841912872967262,0.0008064516129032258,10.262852933960637,2.877175057034842,0.026642829471435148,1593.3972200052178,9.098999999999991,18.310699551198443,1669.3993895097412
80.0,1123.3390133841208,0.89,956.1602732914573,2214074.3200076926,38867.864767838415,1062.1985067474927,95110.05406086333,10958.083585372124,2359010.3224217664,27.553435765358543,0.12745994183202825,1422.5796721282852,815.1488485799499,18.33663561084669,702.6397919999999,6.355571799279653,923.4650299813669,0.7148159405340595,6.020117953943109e-06,-0.007464946262889455,0.0008064516129032258,11.89818885565787,2.846640117093495,0.027676834148629093,1593.3972200052178,9.098999999999991,18.33663561084669,1735.6269219248445
90.0,1123.4370977873741,0.89,833.6950950898347,1895981.3392976727,33295.248179636765,1059.8495874593686,81162.93888602,12811.774765556029,2023251.3011288855,23.58663298804414,0.12752014301156767,1422.5050226656563,815.8339881456099,18.36134715272921,703.2294179999998,7.424452630112227,915.9136135283885,0.7090629748398491,5.158942634634683e-06,-0.006397088866947007,0.0008064516129032258,13.471611407682756,2.849692995795981,0.03225951289445273,1593.3972200052178,9.098999999999991,18.36134715272921,2024.6137348180278
