position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,flowgofluxviscousheating,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,yield_strength,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,current_time,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,1199.875887692803,0.95,800.7426759062218,2121316.983882499,30697.81992876355,1172.1592925289297,75176.38100710047,18395.066910571757,2245586.2517289347,19.0,0.05,1423.15,604.6524452449531,1.2771169812629664,741.8949999999999,9.996502294171886,1074.0323501074204,0.6954086436063589,5.763555638497797e-06,-0.007146808991737268,0.0008064516129032258,1.0,4.286585548914592,0.03996570062332699,1500.4749943551988,7.899999999999993,1.2771169812629664,2297.2610763129555
10.0,1178.3889779908106,0.95,813.3163634888926,2083869.7264868477,32438.840651879444,1142.7842939931752,76679.04734791344,17432.779172477647,2210420.3936591186,20.063616336308193,0.05005763555638498,1423.0785319100828,605.0993466459796,1.2813260701505762,742.5153217999999,9.466565767884623,1031.8775146839243,0.6982002615836203,5.6685587545939195e-06,-0.00702901285569646,0.0008064516129032258,2.000349892965078,3.992436748905423,0.03784417240548949,1500.4749943551988,7.899999999999993,1.2813260701505762,2177.1926576661826
20.0,1166.5381204495643,0.95,803.2750185514278,2001054.6204746997,32457.595601060268,1125.4394090074861,75072.32621718099,17447.324973086077,2126031.867266027,20.06118290849487,0.05011432114393092,1423.0082417815258,605.5307866357316,1.2854746119436518,743.1364471999999,9.467714065297656,1006.0969720428114,0.6981942004437797,5.447589843141268e-06,-0.006755011405495172,0.0008064516129032258,3.056699180044988,3.8372709897031636,0.03784417240548949,1500.4749943551988,7.899999999999993,1.2854746119436518,2179.0139125557002
30.0,1154.7900108299436,0.95,929.8902336815073,2300915.055710144,38890.94333371604,1109.905950037004,88175.78003766817,14580.98292378626,2442562.762005314,24.020489185477864,0.05016879704236233,1422.940691667471,605.9258625432136,1.2894696956512814,743.7583761999998,7.907147190994532,988.0513082711713,0.7064801982424774,6.2534121832522235e-06,-0.007754231107232757,0.0008064516129032258,4.112920347164235,3.678830803072675,0.03160379627240344,1500.4749943551988,7.899999999999993,1.2894696956512814,1821.356349268237
40.0,1146.7115664187636,0.95,963.9401823686358,2346324.0147536793,40815.77535398297,1097.9974253383082,91099.37984217599,13914.992118774826,2492154.1620686133,25.192110300715495,0.05023133116419485,1422.8631493563985,606.4546837355958,1.2940657321111977,744.3811087999999,7.5394058426249195,971.7499724641369,0.7084470339739285,6.3750376550673195e-06,-0.007905046692283476,0.0008064516129032258,5.377598967462213,3.57596131308149,0.03013624796928974,1500.4749943551988,7.899999999999993,1.2940657321111977,1738.2605865345308
50.0,1140.1964733565399,0.95,993.910887793097,2385885.717098969,42489.667449101944,1088.1914956656651,93591.12519339044,13388.027380430225,2535354.5371218915,26.207415824753447,0.05029508154074552,1422.7840988894757,607.0041106413368,1.2987621614582534,745.0046449999999,7.247320562215434,958.3459209629128,0.710013130183107,6.480117957094006e-06,-0.008035346266796568,0.0008064516129032258,6.703963432877223,3.494083813432548,0.028971775130853784,1500.4749943551988,7.899999999999993,1.2987621614582534,1672.5127146481734
60.0,1134.616907939661,0.95,1027.3208360105807,2437833.0835422007,44305.131420476566,1079.7313470991191,96463.18986847979,12860.155729772794,2591461.56056093,27.30865418832514,0.05035988272031646,1422.7037454268077,607.5714616807651,1.3035474001412204,745.6289847999998,6.955067879927429,946.9662940688783,0.7115835889615078,6.617975921532173e-06,-0.008206290142699895,0.0008064516129032258,8.083783728413191,3.424518299091427,0.02780730229241782,1500.4749943551988,7.899999999999993,1.3035474001412204,1606.6518110115874
70.0,1129.68175078589,0.95,1064.2529832237847,2500853.2070589727,46281.130942875185,1072.2134493424805,99713.54795578161,12331.375818975834,2659179.261776605,28.50736550826856,0.05042606247953178,1422.6216825253807,608.1622493874769,1.3084463139520333,746.2541281999999,6.662612984499589,937.0130602789397,0.7131586116221549,6.785222006594221e-06,-0.008413675288176834,0.0008064516129032258,9.521584217587474,3.3634237333422177,0.026642829471435148,1500.4749943551988,7.899999999999993,1.3084463139520333,1540.6777447401369
80.0,1126.780886250414,0.95,1027.6075886431863,2383133.4984139316,44588.413637094585,1066.7981599148895,95319.8045358083,12821.143121681756,2535862.8597085164,27.446300986097896,0.05049391469959773,1422.537545772499,608.7814498050842,1.313481503125374,746.8800751999999,6.92018730267044,928.1131524278338,0.7117712562784928,6.465142216950533e-06,-0.008016776349018661,0.0008064516129032258,11.022496851003938,3.3286556339296576,0.027676834148629093,1500.4749943551988,7.899999999999993,1.313481503125374,1601.7986999304767
90.0,1127.0571280229021,0.95,898.8527836845155,2046527.864187289,38279.052702724824,1064.666569743564,81545.71731824543,14958.471053916368,2181311.1052621757,23.54654966150604,0.050558566121767234,1422.4573780090088,609.347907164291,1.3182909295910956,747.5068257999998,8.066300427012017,920.6230206030237,0.7056306735288018,5.556555302311425e-06,-0.006890128574866167,0.0008064516129032258,12.467544443305535,3.33467082393664,0.03225951289445273,1500.4749943551988,7.899999999999993,1.3182909295910956,1868.502733695976
